Gene_Symbol	Chromosome	 Start_coordinate	End_coordinate	Strand	Count	RPKM
PTPRH	chr19	55181247	55209506	-	27	0.42329
PTPRJ	chr11	47980558	48170842	+	1519	10.72639
PTPRK	chr6	127968779	128520725	-	3363	20.51837
PTPRK	chrALTS_NT_187556	313977	870465	-	0	0
PTPRM	chr18	7566782	8406861	+	1795	12.69499
PTPRN	chr2	219289623	219309573	-	6698	56.74333
PTPRN2	chr7	157539056	158587796	-	7971	96.55183
PTPRO	chr12	15322257	15598331	+	803	6.98146
PTPRQ	chr12	80435083	80680234	+	8	0.05828
PTPRR	chr12	70638073	70920843	-	1066	14.34817
PTPRS	chr19	5158495	5340803	-	7182	54.57436
PTPRT	chr20	42072752	43189970	-	5153	26.40498
PTPRU	chr1	29236516	29326813	+	1421	14.44413
PTPRVP	chr1	202168051	202189455	+	0	0
PTPRZ1	chr7	121873089	122062036	+	2987	20.63536
PTRF	chr17	42402449	42423517	-	842	11.85975
PTRH1	chr9	127692978	127724873	-	46	0.93101
PTRH2	chr17	59674636	59707598	-	609	12.00313
PTRHD1	chr2	24789734	24793382	-	102	4.0652
PTS	chr11	112226365	112269955	+	110	2.47574
PTTG1	chr5	160421807	160428744	+	91	3.61837
PTTG1IP	chr21	44849585	44873903	-	245	3.80269
PTTG2	chr4	37960435	37961125	+	8	0.79318
PTTG3P	chr8	66767397	66768005	-	14	1.57495
PTX3	chr3	157436789	157443628	+	9	0.31783
PTX4	chr16	1485886	1488935	-	0	0
PUF60	chr8	143816344	143829859	-	940	12.06668
PUF60	chrALTS_NT_187571	293391	301514	-	0	0
PUM1	chr1	30931506	31065785	-	2625	28.01247
PUM2	chr2	20248691	20352234	-	2561	24.87318
PURA	chr5	140114123	140125619	+	270	1.60893
PURB	chr7	44876293	44885385	-	291	2.19252
PURG	chr8	30995802	31033715	-	185	1.68543
PUS1	chr12	131929200	131945896	+	516	6.96992
PUS10	chr2	60940222	61018259	-	22	0.22026
PUS3	chr11	125893485	125903250	-	49	1.79041
PUS7	chr7	105439661	105532045	-	115	1.76139
PUS7L	chr12	43728025	43758817	-	164	2.21918
PUSL1	chr1	1308567	1311677	+	73	2.00935
PVALB	chr22	36800684	36819479	-	218	14.22408
PVALB	chrALTS_NT_187631	21488	40260	-	0	0
PVR	chr19	44643798	44666161	+	452	5.07901
PVRIG	chr7	100218241	100221490	+	13	0.32003
PVRIG2P	chr7	100352318	100353936	+	33	1.78864
PVRL1	chr11	119638098	119729084	-	2689	25.66162
PVRL2	chr19	44846136	44889228	+	145	2.62388
PVRL3	chr3	111071743	111194170	+	530	4.94897
PVRL4	chr1	161070991	161089599	-	1	0.01935
PVT1	chr8	127926109	127983127	+	0	0
PVT1	chr8	127988677	127992074	+	0	0
PWAR6	chr15	25031873	25034729	+	5	0.1199
PWP1	chr12	107685732	107713167	+	755	17.9852
PWP2	chr21	44107290	44131181	+	36	0.35885
PWRN2	chr15	24167022	24169948	-	0	0
PWWP2A	chr5	160061801	160119445	-	386	3.74894
PWWP2B	chr10	132397168	132417863	+	170	4.34257
PXDC1	chr6	3722602	3752026	-	41	1.08036
PXDN	chr2	1631887	1744852	-	297	1.81077
PXDNL	chr8	51319577	51810650	-	14	0.14884
PXK	chr3	58332880	58426127	+	449	5.01978
PXMP2	chr12	132687606	132704991	+	21	1.50337
PXMP4	chr20	33702744	33720330	-	51	0.60829
PXN	chr12	120210439	120265771	-	192	1.4992
PXT1	chr6	36390551	36442889	-	1	0.0325
PXYLP1	chr3	141228726	141294906	+	293	4.09414
PYCARD	chr16	31201485	31203450	-	37	1.52612
PYCR1	chr17	81932384	81937662	-	167	3.6195
PYCR2	chr1	225886696	225924340	-	532	8.34423
PYCRL	chr8	143603913	143609773	-	39	0.84501
PYCRL	chrALTS_NT_187571	93953	99813	-	0	0
PYDC1	chr16	31215962	31217359	-	2	0.16854
PYDC2	chr3	191461163	191461456	+	1	0.23303
PYGB	chr20	25248058	25298014	+	3805	52.4301
PYGL	chr14	50857891	50944736	-	96	1.01076
PYGM	chr11	64746389	64760715	-	501	6.6661
PYGO1	chr15	55538884	55588947	-	122	0.94905
PYGO2	chr1	154957026	154963853	-	111	2.07551
PYHIN1	chr1	158930796	158977059	+	0	0
PYROXD1	chr12	21437604	21471252	+	71	0.84802
PYROXD2	chr10	98383565	98415914	-	29	0.22764
PYY	chr17	43952738	44004469	-	2	0.13012
PYY2	chr17	28226563	28228065	+	0	0
PZP	chr12	9148840	9208370	-	17	0.18704
QARS	chr3	49095932	49105129	-	791	11.92864
QDPR	chr4	17460261	17512234	-	2298	33.34119
QKI	chr6	163414000	163578596	+	3711	14.76266
QPCT	chr2	37344574	37373322	+	211	6.51158
QPCTL	chr19	45692483	45703990	+	134	3.82836
QPRT	chr16	29663279	29698699	+	47	0.875
QRFP	chr9	130892702	130896812	-	0	0
QRFPR	chr4	121328642	121381059	-	18	0.43576
QRICH1	chr3	49029707	49094363	-	1443	17.06554
QRICH2	chr17	76274049	76308690	-	497	5.25134
QRSL1	chr6	106629566	106668417	+	182	1.7828
QSER1	chr11	32893178	32993316	+	808	5.24011
QSOX1	chr1	180154833	180204030	+	458	2.89784
QSOX2	chr9	136206333	136245841	-	199	3.00962
QTRT1	chr19	10701430	10713437	+	337	6.55166
QTRTD1	chr3	114056735	114088422	+	174	1.52577
R3HCC1	chr8	23270120	23296279	+	724	20.17966
R3HCC1L	chr10	98134624	98244897	+	180	3.1483
R3HDM1	chr2	135531455	135725270	+	3736	26.93699
R3HDM2	chr12	57249609	57431005	-	2919	30.1951
R3HDM4	chr19	896503	913245	-	260	6.02392
R3HDML	chr20	44336986	44351235	+	0	0
RAB10	chr2	26033860	26137454	+	467	8.25023
RAB11A	chr15	65792447	65891991	+	831	10.87323
RAB11A	chr15	65879888	65881877	+	0	0
RAB11B	chr19	8390199	8404434	+	1078	27.76478
RAB11FIP1	chr8	37858618	37899497	-	156	1.04545
RAB11FIP2	chr10	118004916	118046786	-	948	10.2248
RAB11FIP3	chr16	425619	523011	+	2171	15.41948
RAB11FIP3	chrALTS_NT_187610	24795	125153	+	0	0
RAB11FIP4	chr17	31391624	31538217	+	4656	21.80497
RAB11FIP5	chr2	73073382	73113018	-	1306	13.36441
RAB12	chr18	8609445	8639383	+	257	6.772
RAB13	chr1	153981617	153986377	-	106	2.6217
RAB14	chr9	121178137	121223014	-	375	5.68143
RAB15	chr14	64945814	64972414	-	676	10.86397
RAB17	chr2	237574322	237591126	-	1	0.01507
RAB18	chr10	27504174	27542237	+	2481	20.56558
RAB19	chr7	140404043	140426853	+	1	0.04155
RAB1A	chr2	65070701	65130301	-	606	7.14585
RAB1B	chr11	66268533	66277492	+	734	25.05566
RAB20	chr13	110523066	110561733	-	2	0.09026
RAB21	chr12	71754874	71800285	+	418	1.78582
RAB22A	chr20	58309696	58367507	+	372	2.74485
RAB23	chr6	57186992	57222314	-	157	2.15987
RAB24	chr5	177301190	177311870	-	543	10.55653
RAB25	chr1	156061160	156070514	+	0	0
RAB26	chr16	2140803	2154165	+	234	6.44351
RAB27A	chr15	55202966	55319113	-	13	0.17348
RAB27B	chr18	54717860	54895516	+	282	2.53609
RAB28	chr4	13341514	13484365	-	130	1.5519
RAB29	chr1	205767986	205775487	-	91	1.5949
RAB2A	chr8	60516857	60623644	+	1418	20.39208
RAB2B	chr14	21459020	21476973	-	228	4.62142
RAB30	chr11	82973133	83071923	-	329	1.905
RAB31	chr18	9708165	9862556	+	495	6.06559
RAB32	chr6	146543692	146554965	+	18	1.01247
RAB33A	chrX	130171649	130184870	+	583	17.29823
RAB33B	chr4	139453232	139476609	+	110	1.49884
RAB34	chr17	28714281	28718429	-	101	2.3488
RAB34/NARR	chr17	28716237	28717707	-	11	0.60145
RAB35	chr12	120095095	120117502	-	614	10.45884
RAB36	chr22	23145326	23164350	+	300	5.27004
RAB37	chr17	74670578	74747335	+	115	1.54243
RAB38	chr11	88113242	88175467	-	0	0
RAB39A	chr11	107928503	107963482	+	11	0.41181
RAB39B	chrX	155258234	155264589	-	122	2.37992
RAB3A	chr19	18196784	18204074	-	7402	278.94098
RAB3B	chr1	51907956	51990764	-	260	1.38685
RAB3C	chr5	58582130	58859394	+	1186	8.31833
RAB3D	chr19	11322046	11346270	-	325	5.04096
RAB3GAP1	chr2	135052265	135176394	+	1910	21.06827
RAB3GAP2	chr1	220148268	220272501	-	903	6.48548
RAB3IL1	chr11	61897234	61920271	-	95	2.0603
RAB3IP	chr12	69738313	69855363	+	311	1.64366
RAB40A	chrX	103498118	103519489	-	14	0.16949
RAB40AL	chrX	102937250	102938962	+	7	0.27996
RAB40B	chr17	82654973	82698728	-	712	6.63305
RAB40C	chr16	589357	629273	+	393	7.44185
RAB40C/WFIKKN1	chr16	629239	634116	+	28	0.39325
RAB41	chrX	70282172	70285002	+	1	0.06379
RAB41P	chr16	46626404	46626992	-	4	0.46527
RAB42	chr1	28592200	28595443	+	3	0.09342
RAB42	chr14	89891797	90301716	+	0	0
RAB43	chr3	129087569	129122801	-	3	0.04118
RAB44	chr6	36697851	36733183	+	0	0
RAB4A	chr1	229271062	229305894	+	214	4.42938
RAB4A/SPHAR	chr1	229304857	229305504	+	4	0.4229
RAB4B	chr19	40778219	40796944	+	381	7.92666
RAB4B-EGLN2	chr19	40778242	40808198	+	1486	39.32275
RAB5A	chr3	19947079	19985175	+	511	9.24937
RAB5B	chr12	55973913	55996683	+	2110	21.60149
RAB5C	chr17	42119674	42155044	-	493	12.39474
RAB6A	chr11	73675638	73761156	-	2783	39.20722
RAB6B	chr3	133824235	133895847	-	6162	74.16755
RAB6C	chr2	129979662	129982740	+	75	1.66882
RAB6C-AS1	chr2	129966592	129980466	-	0	0
RAB7A	chr3	128726122	128814798	+	3569	66.51631
RAB7B	chr1	205976740	206003466	-	0	0
RAB8A	chr19	16111629	16134234	+	104	1.48378
RAB8B	chr15	63189469	63267782	+	212	2.8115
RAB9A	chrX	13689121	13710506	+	71	2.38093
RAB9B	chrX	103822322	103919548	-	68	0.8632
RAB9BP1	chr5	105099473	105100098	+	0	0
RABAC1	chr19	41956681	41959390	-	1010	34.61511
RABEP1	chr17	5282263	5385812	+	2502	28.0316
RABEP2	chr16	28904421	28925752	-	116	1.3855
RABEPK	chr9	125200542	125234159	+	211	4.12549
RABGAP1	chr9	122940833	123104868	+	2020	17.78579
RABGAP1L	chr1	174159410	174995308	+	2006	9.88435
RABGEF1	chr7	66628958	66811464	+	438	4.57642
RABGGTA	chr14	24265538	24271739	-	420	8.3139
RABGGTB	chr1	75786194	75795090	+	517	5.13481
RABIF	chr1	202878282	202889257	-	97	2.05935
RABL2A	chr2	113627229	113643398	+	81	0.62025
RABL2B	chr22	50767492	50783675	-	159	2.72943
RABL3	chr3	120686681	120742993	-	158	2.31099
RABL6	chr9	136807922	136957733	+	3531	21.84886
RAC1	chr7	6374495	6403977	+	223	3.31263
RAC2	chr22	37225261	37244448	-	19	0.26249
RAC3	chr17	82031624	82034204	+	344	20.22971
RACGAP1	chr12	49989162	50031749	-	161	2.71345
RACGAP1P	chr12	45062618	45065411	-	22	0.53945
RAD1	chr5	34905260	34918989	-	174	1.76161
RAD17	chr5	69369293	69414801	+	264	4.27179
RAD17	chrALTS_NW_003315917	152489	198224	+	0	0
RAD18	chr3	8877076	8963773	-	49	0.52128
RAD21	chr8	116845934	116874866	-	2359	28.84459
RAD21L1	chr20	1226056	1296421	+	15	0.2857
RAD23A	chr19	12945814	12953643	+	1662	45.71034
RAD23B	chr9	107283137	107332194	+	1728	24.04268
RAD50	chr5	132556924	132646344	+	1107	8.85374
RAD51	chr15	40694774	40732339	+	6	0.13495
RAD51AP1	chr12	4538774	4560048	+	8	0.21227
RAD51AP2	chr2	17510583	17530414	-	8	0.13297
RAD51-AS1	chr15	40686161	40690288	-	0	0
RAD51-AS1	chr15	40690534	40695105	-	1	0.02134
RAD51B	chr14	67819779	68730218	+	32	0.19479
RAD51C	chr17	58692573	58735611	+	328	3.91967
RAD51D	chr17	35092208	35121522	-	502	3.14228
RAD51L3-RFFL	chr17	35011349	35121493	-	306	12.79867
RAD52	chr12	912077	990868	-	75	1.04119
RAD54B	chr8	94371960	94475115	-	79	0.59158
RAD54L	chr1	46247695	46278473	+	50	1.06881
RAD54L2	chr3	51538910	51668667	+	764	4.63491
RAD9A	chr11	67317839	67398412	+	57	0.82665
RAD9B	chr12	110501614	110532086	+	16	0.23372
RADIL	chr7	4797055	4883719	-	132	1.34075
RAE1	chr20	57351010	57379211	+	339	2.77016
RAET1E	chr6	149883375	149898102	-	9	0.20526
RAET1G	chr6	149916878	149923133	-	18	0.82322
RAET1J	chr6	149977922	149978416	+	1	0.13841
RAET1K	chr6	149998019	150005157	-	0	0
RAET1L	chr6	150018334	150025532	-	3	0.1527
RAF1	chr3	12583601	12664226	-	508	4.29088
RAG1	chr11	36510372	36593156	+	33	0.28264
RAG2	chr11	36575574	36598279	-	2	0.03913
RAI1	chr17	17681473	17811453	+	5984	43.98786
RAI14	chr5	34656237	34832627	+	66	0.588
RAI2	chrX	17800049	17861337	-	115	2.73092
RAIDD	chr12	93733559	93738636	+	0	0
RAIDD	chr12	93815136	93816109	+	0	0
RALA	chr7	39623483	39708124	+	243	4.63734
RALB	chr2	120240064	120294713	+	397	9.33059
RALBP1	chr18	9473436	9538116	+	654	6.74584
RALGAPA1	chr14	35538352	35809304	-	574	2.67936
RALGAPA1P	chr9	105519824	105527319	+	651	5.94988
RALGAPA2	chr20	20389552	20712638	-	454	2.38984
RALGAPB	chr20	38472806	38578861	+	1567	8.47324
RALGDS	chr9	133097720	133163914	-	1929	15.77991
RALGPS1	chr9	126914774	127223166	+	678	3.78597
RALGPS2	chr1	178725147	178921842	+	114	0.86386
RALY	chr20	33993646	34108308	+	278	2.44461
RALYL	chr8	84182787	84921844	+	493	7.51071
RAMP1	chr2	237859544	237912114	+	500	37.64313
RAMP2	chr17	42758447	42763041	+	64	5.17671
RAMP2-AS1	chr17	42753931	42761117	-	2	0.06472
RAMP3	chr7	45157768	45186302	+	71	1.44554
RAN	chr12	130871879	130877678	+	1020	14.48905
RANBP1	chr22	20115938	20127357	+	336	4.80274
RANBP10	chr16	67723066	67806652	-	256	2.16367
RANBP17	chr5	170861870	171300015	+	73	0.47128
RANBP2	chr2	108719446	108785811	+	22733	124.37703
RANBP3	chr19	5916139	5978309	-	693	6.39173
RANBP3L	chr5	36247848	36302114	-	313	5.42057
RANBP6	chr9	6011019	6015640	-	480	7.11489
RANBP9	chr6	13621498	13711564	-	1787	34.10258
RANGAP1	chr22	41244777	41286251	-	1391	15.09314
RANGRF	chr17	8288427	8290092	+	179	7.44589
RAP1A	chr1	111542218	111716691	+	204	2.43784
RAP1B	chr12	68610839	68671901	+	31	0.11861
RAP1GAP	chr1	21596215	21669517	-	3917	45.35332
RAP1GAP2	chr17	2776929	3037741	+	3300	29.74015
RAP1GDS1	chr4	98261376	98443861	+	976	14.97229
RAP2A	chr13	97432400	97469128	+	433	5.23285
RAP2B	chr3	153162212	153170624	+	85	0.69219
RAP2C	chrX	132203024	132219480	-	38	0.61271
RAP2C-AS1	chrX	132218622	132435331	+	0	0
RAPGEF1	chr9	131576770	131739977	-	2576	19.48367
RAPGEF1	chr9	131699424	131701306	-	0	0
RAPGEF2	chr4	159104072	159360169	+	5134	30.34535
RAPGEF3	chr12	47734670	47771040	-	486	2.76592
RAPGEF4	chr2	172735274	173052893	+	4644	43.99983
RAPGEF5	chr7	22118238	22357132	-	1754	12.70672
RAPGEF6	chr5	131423921	131635236	-	647	4.00925
RAPGEFL1	chr17	40176284	40195656	+	1137	9.61684
RAPH1	chr2	203433682	203535410	-	1625	9.98651
RAPSN	chr11	47437757	47449178	-	0	0
RARA	chr17	40309171	40357643	+	282	3.39006
RARB	chr3	25174332	25597932	+	185	3.66313
RARG	chr12	53210566	53232980	-	11	0.14696
RARRES1	chr3	158696892	158732853	-	21	0.63972
RARRES2	chr7	150333944	150341683	-	34	1.13296
RARRES3	chr11	63536801	63546462	+	74	1.18925
RARS	chr5	168486445	168519306	+	467	8.76079
RARS2	chr6	87514378	87590017	-	282	5.92819
RASA1	chr5	87267888	87391926	+	1586	20.78777
RASA2	chr3	141487047	141615344	+	173	1.98831
RASA3	chr13	113977783	114132620	-	1091	13.84422
RASA4	chr7	102482445	102517781	-	46	0.59586
RASA4	chr7	102579646	102748697	-	406	2.63253
RASA4CP	chr7	44026951	44041892	-	246	3.04822
RASAL1	chr12	113098819	113136239	-	592	8.5892
RASAL2	chr1	178093729	178484147	+	2209	8.70269
RASAL2	chr1	178132415	178134457	+	0	0
RASAL2	chr1	178143886	178145554	+	0	0
RASAL2-AS1	chr1	178091509	178093600	-	0	0
RASAL3	chr19	15451624	15464571	-	31	0.45371
RASD1	chr17	17494437	17496395	-	1184	46.40528
RASD2	chr22	35540507	35554001	+	613	11.70157
RASEF	chr9	82979585	83063177	-	10	0.07951
RASGEF1A	chr10	43194533	43266919	-	693	7.83203
RASGEF1B	chr4	81426393	82044963	-	86	0.80282
RASGEF1C	chr5	180100791	180209153	-	375	8.67661
RASGRF1	chr15	78959947	79090873	-	4037	22.1173
RASGRF2	chr5	80960672	81230162	+	3430	21.67414
RASGRP1	chr15	38488101	38565442	-	1135	14.01323
RASGRP2	chr11	64726911	64745456	-	431	4.87905
RASGRP3	chr2	33436324	33564750	+	93	0.57267
RASGRP4	chr19	38409051	38426305	-	15	0.24567
RASIP1	chr19	48720585	48740887	-	151	2.36081
RASL10A	chr22	29312933	29319679	-	194	5.9335
RASL10B	chr17	35731649	35743521	+	227	4.85238
RASL11A	chr13	27270327	27273767	+	108	4.30683
RASL11B	chr4	52862290	52866835	+	102	2.23547
RASL12	chr15	65045673	65076690	-	24	0.52616
RASSF1	chr3	50329782	50340980	-	34	0.63246
RASSF10	chr11	13009423	13012106	+	26	0.66366
RASSF2	chr20	4780023	4823645	-	498	5.72742
RASSF3	chr12	64610513	64697567	+	149	2.84268
RASSF4	chr10	44959407	44995891	+	144	1.06058
RASSF5	chr1	206507530	206589284	+	187	2.49931
RASSF6	chr4	73571550	73620631	-	0	0
RASSF7	chr11	557595	564025	+	40	0.56926
RASSF7	chrALTS_NT_187586	89129	93681	+	0	0
RASSF8	chr12	25959029	26079892	+	371	3.33212
RASSF8-AS1	chr12	25944857	25958052	-	0	0
RASSF9	chr12	85800697	85836570	-	2	0.02411
RAVER1	chr19	10315471	10333640	-	199	2.65348
RAVER2	chr1	64745095	64833232	+	154	1.73816
RAX	chr18	59267035	59274086	-	0	0
RAX2	chr19	3769089	3772221	-	0	0
RB1	chr13	48303726	48481986	+	427	4.72143
RB1CC1	chr8	52622456	52745843	-	4307	38.74914
RBAK	chr7	5045821	5069488	+	94	0.92529
RBAK-RBAKDN	chr7	4983718	5073223	+	47	2.82208
RBBP4	chr1	32651142	32686211	+	798	5.85159
RBBP5	chr1	205086142	205122022	-	403	5.73292
RBBP6	chr16	24537693	24572863	+	847	5.60228
RBBP7	chrX	16844341	16870414	-	893	8.4386
RBBP8	chr18	22798261	23026488	+	259	3.48815
RBBP8NL	chr20	62410237	62427573	-	0	0
RBBP9	chr20	18486540	18497255	-	15	0.26534
RBCK1	chr20	407498	430966	+	173	2.39151
RBFA	chr18	80034346	80097088	+	101	0.49535
RBFOX1	chr16	5239870	7713338	+	1187	9.04381
RBFOX2	chr22	35738736	36028631	-	3095	20.32982
RBFOX2	chrALTS_NT_187630	59734	259897	-	0	0
RBFOX3	chr17	79089345	79611780	-	552	3.97789
RBKS	chr2	27781364	27891098	-	24	0.40973
RBL1	chr20	36996349	37096000	-	51	0.57307
RBL2	chr16	53434420	53491649	+	701	6.62974
RBM10	chrX	47144869	47186815	+	2034	26.12493
RBM11	chr21	14216130	14228372	+	54	1.5919
RBM12	chr20	35648925	35664956	-	574	5.86766
RBM12B	chr8	93729356	93741040	-	590	5.09918
RBM14	chr11	66616582	66629934	+	688	8.70457
RBM14-RBM4	chr11	66616582	66646473	+	460	19.52592
RBM15	chr1	110338506	110346681	+	289	4.23973
RBM15B	chr3	51391268	51397908	+	359	3.70355
RBM17	chr10	6088986	6117459	+	701	7.47833
RBM18	chr9	122237624	122264864	-	361	4.73527
RBM19	chr12	113816738	113966371	-	552	6.39679
RBM20	chr10	110644397	110839469	+	122	1.02405
RBM22	chr5	150690790	150701107	-	268	5.06925
RBM23	chr14	22900645	22919187	-	597	6.51182
RBM24	chr6	17281346	17293875	+	70	1.41802
RBM25	chr14	73058436	73123898	+	1902	10.98802
RBM26	chr13	79311827	79406477	-	1115	5.35651
RBM26-AS1	chr13	79406309	79422952	+	0	0
RBM27	chr5	146203550	146289223	+	916	9.3303
RBM28	chr7	128297685	128343908	-	352	1.51996
RBM3	chrX	48574353	48581165	+	488	5.64177
RBM33	chr7	155644451	155781485	+	1047	5.52921
RBM34	chr1	235131183	235194077	-	413	5.791
RBM38	chr20	57391398	57409333	+	190	4.83005
RBM39	chr20	35703609	35742336	-	2227	16.48189
RBM4	chr11	66638617	66668385	+	510	5.63282
RBM41	chrX	107061885	107118827	-	71	0.56299
RBM42	chr19	35629030	35637686	+	414	12.85736
RBM43	chr2	151247940	151261879	-	39	0.63708
RBM44	chr2	237798279	237842808	+	4	0.04429
RBM45	chr2	178112422	178139011	+	49	0.70142
RBM46	chr4	154781213	154828813	+	0	0
RBM47	chr4	40423255	40630875	-	13	0.10032
RBM48	chr7	92528768	92538005	+	59	0.94841
RBM4B	chr11	66664994	66677921	-	142	3.46827
RBM5	chr3	50088908	50119021	+	1157	7.87704
RBM6	chr3	49940007	50100045	+	1968	11.20119
RBM7	chr11	114400030	114443932	+	85	1.19283
RBM8A	chr1	145921556	145927536	-	1058	13.72285
RBMS1	chr2	160272151	160493855	-	40	0.23017
RBMS2	chr12	56521825	56596196	+	49	0.36074
RBMS2P	chr12	94423744	94424969	-	48	2.6823
RBMS3	chr3	29280860	30010395	+	126	0.82653
RBMX	chrX	136848004	136880780	-	284	3.02785
RBMX2	chrX	130401969	130413343	+	126	3.47098
RBMXL1	chr1	88979456	88992960	-	281	3.78444
RBMXL2	chr11	7088934	7091148	+	12	0.37116
RBMXL3	chrX	115189400	115192868	+	8	0.15799
RBMY1A1	chrY	21534853	21559700	+	0	0
RBMY1A3P	chrY	9317061	9322874	-	0	0
RBMY1B	chrY	21511312	21525786	+	0	0
RBMY1D	chrY	21869702	21894552	-	0	0
RBMY1E	chrY	21903618	21918093	-	0	0
RBMY1F	chrY	22168542	22183008	-	0	0
RBMY1F	chrY	22403410	22417603	+	0	0
RBMY1J	chrY	22403410	22417881	+	0	0
RBMY2EP	chrY	21395148	21401562	-	0	0
RBMY2FP	chrY	22308857	22316205	+	0	0
RBMY3AP	chrY	9610721	9615153	-	0	0
RBP1	chr3	139517434	139539829	-	495	10.12924
RBP2	chr3	139452884	139480820	-	6	0.40419
RBP3	chr10	47348371	47357875	+	32	0.51271
RBP4	chr10	93591687	93601663	-	1148	52.85622
RBP5	chr12	7115738	7128942	-	12	0.27142
RBP7	chr1	9997197	10016020	+	10	0.78748
RBPJ	chr4	26163455	26435131	+	568	3.21842
RBPJL	chr20	45306843	45317824	+	0	0
RBPMS	chr8	30384479	30572991	+	56	0.26547
RBPMS2	chr15	64739892	64775587	-	15	0.48913
RBPMS-AS1	chr8	30382126	30385401	-	0	0
RBX1	chr22	40951347	40973309	+	506	11.20075
RC3H1	chr1	173919053	174022297	-	972	5.72639
RC3H2	chr9	122844556	122905341	-	2140	12.69922
RCAN1	chr21	34513142	34615142	-	180	1.44385
RCAN2	chr6	46220730	46492067	-	1571	26.05422
RCAN3	chr1	24502351	24541040	+	6	0.05808
RCBTB1	chr13	49531945	49585587	-	258	3.68244
RCBTB2	chr13	48488959	48535982	-	86	1.3495
RCC1	chr1	28505943	28539300	+	45	0.83166
RCC2	chr1	17406755	17439754	-	387	5.55491
RCCD1	chr15	90954870	90973158	+	56	0.55084
RCE1	chr11	66842835	66846546	+	163	3.72862
RCHY1	chr4	75479037	75514764	-	142	1.48187
RCL1	chr9	4792834	4885917	+	157	2.62794
RCN1	chr11	31816384	32105755	+	212	3.06418
RCN2	chr15	76931619	76954392	+	518	3.54211
RCN3	chr19	49527618	49543638	+	23	0.84763
RCOR1	chr14	102592659	102730576	+	110	1.21121
RCOR2	chr11	63911221	63916935	-	278	6.73239
RCOR3	chr1	211258377	211316385	+	705	4.3945
RCSD1	chr1	167630093	167708692	+	79	0.5161
RCVRN	chr17	9896320	9905621	-	28	0.68049
RD3	chr1	211476522	211492917	-	0	0
RD3L	chr14	103940426	103942308	-	0	0
RDH10	chr8	73294602	73325285	+	64	0.85755
RDH11	chr14	67676800	67695814	-	773	9.59569
RDH12	chr14	67701886	67734452	+	41	1.19225
RDH13	chr19	55027593	55071291	-	175	1.75668
RDH13	chrALTS_NW_003571054	930991	972944	-	0	0
RDH13	chrALTS_NW_003571055	672795	714748	-	0	0
RDH13	chrALTS_NW_003571056	1007579	1049532	-	0	0
RDH13	chrALTS_NW_003571057	1035116	1077069	-	0	0
RDH13	chrALTS_NW_003571058	1009665	1051618	-	0	0
RDH13	chrALTS_NW_003571059	945958	987911	-	0	0
RDH13	chrALTS_NW_003571060	930375	972328	-	0	0
RDH13	chrALTS_NW_003571060	943230	945889	-	0	0
RDH13	chrALTS_NW_003571061	756477	781707	-	0	0
RDH13	chrALTS_NT_187693	1010075	1053773	-	0	0
RDH14	chr2	18554723	18560693	-	347	9.7391
RDH16	chr12	56951431	56959374	-	6	0.11867
RDH16/ZBTB39	chr12	56955132	57003486	-	25	1.50639
RDH5	chr12	55720367	55724742	+	46	1.26009
RDH8	chr19	10013249	10022279	+	0	0
RDM1	chr17	35918066	35930776	-	7	0.24245
RDM1	chrALTS_NT_187614	152612	165308	-	0	0
RDX	chr11	110174880	110296722	-	564	5.92273
REC114	chr15	73443158	73560817	+	2	0.07629
REC8	chr14	24171853	24180257	+	147	2.69135
RECK	chr9	36036433	36124457	+	137	1.55114
RECK	chr9	36087183	36110139	-	7	0.21034
RECQL	chr12	21468910	21501669	-	103	1.86731
RECQL4	chr8	144511284	144517826	-	68	1.12096
RECQL5	chr17	75626845	75667190	-	311	2.43034
REEP1	chr2	86213993	86338083	-	460	6.73538
REEP2	chr5	138439001	138446969	+	1147	24.90699
REEP3	chr10	63521353	63625123	+	94	1.22178
REEP4	chr8	22138020	22141951	-	26	0.79238
REEP5	chr5	112876379	112922539	-	1280	22.18963
REEP6	chr19	1490747	1497927	+	83	2.31436
REG1A	chr2	79120362	79123419	+	0	0
REG1B	chr2	79085023	79088024	-	0	0
REG1P	chr2	79135503	79138427	-	0	0
REG3A	chr2	79157003	79159754	-	0	0
REG3G	chr2	79025686	79028505	+	0	0
REG4	chr1	119794018	119811660	-	0	0
REL	chr2	60881521	60944284	+	106	0.64006
RELA	chr11	65653596	65663094	-	182	2.87899
RELB	chr19	45001430	45038198	+	35	0.79059
RELL1	chr4	37588059	37686377	-	258	3.88733
RELL2	chr5	141636789	141641077	+	236	5.35203
RELN	chr7	103471784	103989548	-	2831	14.25288
RELT	chr11	73376264	73397474	+	112	1.21373
REM1	chr20	31475288	31484905	+	6	0.24266
REM2	chr14	22883113	22887686	+	16	0.37221
REN	chr1	204154816	204166337	-	5	0.23382
RENBP	chrX	153935263	153944780	-	48	1.53239
REP15	chr12	27696495	27697633	+	10	0.6015
REPIN1	chr7	150368133	150374044	+	1029	15.85278
REPS1	chr6	138903493	138988282	-	820	5.01953
REPS2	chrX	16946691	17220732	+	2252	13.55881
RER1	chr1	2391775	2405444	+	847	9.93977
RERE	chr1	8352397	8817643	-	4432	26.50245
REREP3	chr15	22258138	22282880	+	0	0
RERG	chr12	15107782	15348598	-	39	0.82568
